Image_path,Label
CelebA_Spoof\Data\train\9950\live\030688.jpg,0
CelebA_Spoof\Data\train\9950\live\036342.jpg,0
CelebA_Spoof\Data\train\9950\live\062627.jpg,0
CelebA_Spoof\Data\train\9950\live\064608.jpg,0
CelebA_Spoof\Data\train\9950\live\079753.jpg,0
CelebA_Spoof\Data\train\9950\live\081820.jpg,0
CelebA_Spoof\Data\train\9950\live\084444.jpg,0
CelebA_Spoof\Data\train\9950\live\089236.jpg,0
CelebA_Spoof\Data\train\9950\live\124423.jpg,0
CelebA_Spoof\Data\train\9950\live\195319.jpg,0
CelebA_Spoof\Data\train\9950\live\216231.jpg,0
CelebA_Spoof\Data\train\9950\live\264543.jpg,0
CelebA_Spoof\Data\train\9950\live\272345.jpg,0
CelebA_Spoof\Data\train\9950\live\274660.jpg,0
CelebA_Spoof\Data\train\9950\live\277422.jpg,0
CelebA_Spoof\Data\train\9950\live\293222.jpg,0
CelebA_Spoof\Data\train\9950\live\294414.jpg,0
CelebA_Spoof\Data\train\9950\live\304542.jpg,0
CelebA_Spoof\Data\train\9950\live\328522.jpg,0
CelebA_Spoof\Data\train\9950\live\328821.jpg,0
CelebA_Spoof\Data\train\9950\live\350145.jpg,0
CelebA_Spoof\Data\train\9950\live\379158.jpg,0
CelebA_Spoof\Data\train\9950\live\412755.jpg,0
CelebA_Spoof\Data\train\9950\live\412794.jpg,0
CelebA_Spoof\Data\train\9950\live\418437.jpg,0
CelebA_Spoof\Data\train\9950\live\427178.jpg,0
CelebA_Spoof\Data\train\9950\live\439616.jpg,0
CelebA_Spoof\Data\train\9950\live\439834.jpg,0
CelebA_Spoof\Data\train\9950\live\472052.jpg,0
CelebA_Spoof\Data\train\9951\live\034575.jpg,0
CelebA_Spoof\Data\train\9951\live\132314.jpg,0
CelebA_Spoof\Data\train\9951\live\137146.jpg,0
CelebA_Spoof\Data\train\9951\live\187199.jpg,0
CelebA_Spoof\Data\train\9951\live\279079.jpg,0
CelebA_Spoof\Data\train\9951\live\326304.jpg,0
CelebA_Spoof\Data\train\9951\live\348134.jpg,0
CelebA_Spoof\Data\train\9951\live\356003.jpg,0
CelebA_Spoof\Data\train\9951\live\364247.jpg,0
CelebA_Spoof\Data\train\9951\live\472014.jpg,0
CelebA_Spoof\Data\train\9951\live\482873.jpg,0
CelebA_Spoof\Data\train\9951\live\484064.jpg,0
CelebA_Spoof\Data\train\9952\live\220014.jpg,0
CelebA_Spoof\Data\train\9952\live\280049.jpg,0
CelebA_Spoof\Data\train\9952\live\281331.jpg,0
CelebA_Spoof\Data\train\9952\live\285830.jpg,0
CelebA_Spoof\Data\train\9952\live\304229.jpg,0
CelebA_Spoof\Data\train\9952\live\340779.jpg,0
CelebA_Spoof\Data\train\9952\live\434009.jpg,0
CelebA_Spoof\Data\train\9952\live\434781.jpg,0
CelebA_Spoof\Data\train\9952\live\475742.jpg,0
CelebA_Spoof\Data\train\9953\live\011386.jpg,0
CelebA_Spoof\Data\train\9953\live\029818.jpg,0
CelebA_Spoof\Data\train\9953\live\074444.jpg,0
CelebA_Spoof\Data\train\9953\live\086691.jpg,0
CelebA_Spoof\Data\train\9953\live\098838.jpg,0
CelebA_Spoof\Data\train\9953\live\155378.jpg,0
CelebA_Spoof\Data\train\9953\live\156489.jpg,0
CelebA_Spoof\Data\train\9953\live\203053.jpg,0
CelebA_Spoof\Data\train\9953\live\209708.jpg,0
CelebA_Spoof\Data\train\9953\live\219975.jpg,0
CelebA_Spoof\Data\train\9953\live\223033.jpg,0
CelebA_Spoof\Data\train\9953\live\239178.jpg,0
CelebA_Spoof\Data\train\9953\live\241112.jpg,0
CelebA_Spoof\Data\train\9953\live\254816.jpg,0
CelebA_Spoof\Data\train\9953\live\275908.jpg,0
CelebA_Spoof\Data\train\9953\live\288541.jpg,0
CelebA_Spoof\Data\train\9953\live\289075.jpg,0
CelebA_Spoof\Data\train\9953\live\302668.jpg,0
CelebA_Spoof\Data\train\9953\live\351444.jpg,0
CelebA_Spoof\Data\train\9953\live\394655.jpg,0
CelebA_Spoof\Data\train\9953\live\421292.jpg,0
CelebA_Spoof\Data\train\9953\live\430228.jpg,0
CelebA_Spoof\Data\train\9953\live\433985.jpg,0
CelebA_Spoof\Data\train\9953\live\437116.jpg,0
CelebA_Spoof\Data\train\9954\live\024613.jpg,0
CelebA_Spoof\Data\train\9954\live\039289.jpg,0
CelebA_Spoof\Data\train\9954\live\045449.jpg,0
CelebA_Spoof\Data\train\9954\live\074480.jpg,0
CelebA_Spoof\Data\train\9954\live\098167.jpg,0
CelebA_Spoof\Data\train\9954\live\131483.jpg,0
CelebA_Spoof\Data\train\9954\live\138954.jpg,0
CelebA_Spoof\Data\train\9954\live\163705.jpg,0
CelebA_Spoof\Data\train\9954\live\168142.jpg,0
CelebA_Spoof\Data\train\9954\live\197250.jpg,0
CelebA_Spoof\Data\train\9954\live\199436.jpg,0
CelebA_Spoof\Data\train\9954\live\254113.jpg,0
CelebA_Spoof\Data\train\9954\live\258353.jpg,0
CelebA_Spoof\Data\train\9954\live\302148.jpg,0
CelebA_Spoof\Data\train\9954\live\330315.jpg,0
CelebA_Spoof\Data\train\9954\live\360024.jpg,0
CelebA_Spoof\Data\train\9954\live\414065.jpg,0
CelebA_Spoof\Data\train\9954\live\428112.jpg,0
CelebA_Spoof\Data\train\9954\live\441383.jpg,0
CelebA_Spoof\Data\train\9954\live\479767.jpg,0
CelebA_Spoof\Data\train\9954\live\484052.jpg,0
CelebA_Spoof\Data\train\9955\live\042495.jpg,0
CelebA_Spoof\Data\train\9955\live\050463.jpg,0
CelebA_Spoof\Data\train\9955\live\219085.jpg,0
CelebA_Spoof\Data\train\9955\live\312076.jpg,0
CelebA_Spoof\Data\train\9955\live\332229.jpg,0
CelebA_Spoof\Data\train\9955\live\393837.jpg,0
CelebA_Spoof\Data\train\9955\live\400102.jpg,0
CelebA_Spoof\Data\train\9955\live\487161.jpg,0
CelebA_Spoof\Data\train\9956\live\101095.jpg,0
CelebA_Spoof\Data\train\9956\live\188354.jpg,0
CelebA_Spoof\Data\train\9956\live\206088.jpg,0
CelebA_Spoof\Data\train\9956\live\222683.jpg,0
CelebA_Spoof\Data\train\9956\live\229670.jpg,0
CelebA_Spoof\Data\train\9956\live\238314.jpg,0
CelebA_Spoof\Data\train\9956\live\251674.jpg,0
CelebA_Spoof\Data\train\9956\live\349240.jpg,0
CelebA_Spoof\Data\train\9956\live\358457.jpg,0
CelebA_Spoof\Data\train\9956\live\369778.jpg,0
CelebA_Spoof\Data\train\9956\live\387730.jpg,0
CelebA_Spoof\Data\train\9956\live\425535.jpg,0
CelebA_Spoof\Data\train\9956\live\430010.jpg,0
CelebA_Spoof\Data\train\9956\live\450155.jpg,0
CelebA_Spoof\Data\train\9957\live\061152.jpg,0
CelebA_Spoof\Data\train\9957\live\261773.jpg,0
CelebA_Spoof\Data\train\9957\live\412816.jpg,0
CelebA_Spoof\Data\train\9957\live\485712.jpg,0
CelebA_Spoof\Data\train\9958\live\294910.jpg,0
CelebA_Spoof\Data\train\9958\live\342032.jpg,0
CelebA_Spoof\Data\train\9958\live\396641.jpg,0
CelebA_Spoof\Data\train\9959\live\177327.jpg,0
CelebA_Spoof\Data\train\9959\live\200853.jpg,0
CelebA_Spoof\Data\train\9959\live\312377.jpg,0
CelebA_Spoof\Data\train\9959\live\321908.jpg,0
CelebA_Spoof\Data\train\9959\live\340764.jpg,0
CelebA_Spoof\Data\train\9959\live\350825.jpg,0
CelebA_Spoof\Data\train\9959\live\375400.jpg,0
CelebA_Spoof\Data\train\9959\live\394515.jpg,0
CelebA_Spoof\Data\train\9959\live\433991.jpg,0
CelebA_Spoof\Data\train\9959\live\449618.jpg,0
CelebA_Spoof\Data\train\9960\live\307666.jpg,0
CelebA_Spoof\Data\train\9960\live\320348.jpg,0
CelebA_Spoof\Data\train\9960\live\490830.jpg,0
CelebA_Spoof\Data\train\9961\live\155401.jpg,0
CelebA_Spoof\Data\train\9961\live\180100.jpg,0
CelebA_Spoof\Data\train\9961\live\259471.jpg,0
CelebA_Spoof\Data\train\9961\live\361419.jpg,0
CelebA_Spoof\Data\train\9961\live\404571.jpg,0
CelebA_Spoof\Data\train\9961\live\459198.jpg,0
CelebA_Spoof\Data\train\9962\live\002606.jpg,0
CelebA_Spoof\Data\train\9962\live\031076.jpg,0
CelebA_Spoof\Data\train\9962\live\036826.jpg,0
CelebA_Spoof\Data\train\9962\live\042377.jpg,0
CelebA_Spoof\Data\train\9962\live\042497.jpg,0
CelebA_Spoof\Data\train\9962\live\052034.jpg,0
CelebA_Spoof\Data\train\9962\live\058047.jpg,0
CelebA_Spoof\Data\train\9962\live\059065.jpg,0
CelebA_Spoof\Data\train\9962\live\077254.jpg,0
CelebA_Spoof\Data\train\9962\live\086686.jpg,0
CelebA_Spoof\Data\train\9962\live\101683.jpg,0
CelebA_Spoof\Data\train\9962\live\121049.jpg,0
CelebA_Spoof\Data\train\9962\live\169861.jpg,0
CelebA_Spoof\Data\train\9962\live\174379.jpg,0
CelebA_Spoof\Data\train\9962\live\180896.jpg,0
CelebA_Spoof\Data\train\9962\live\202504.jpg,0
CelebA_Spoof\Data\train\9962\live\204301.jpg,0
CelebA_Spoof\Data\train\9962\live\217211.jpg,0
CelebA_Spoof\Data\train\9962\live\326994.jpg,0
CelebA_Spoof\Data\train\9962\live\342400.jpg,0
CelebA_Spoof\Data\train\9962\live\368047.jpg,0
CelebA_Spoof\Data\train\9962\live\379321.jpg,0
CelebA_Spoof\Data\train\9962\live\385957.jpg,0
CelebA_Spoof\Data\train\9962\live\431348.jpg,0
CelebA_Spoof\Data\train\9962\live\438949.jpg,0
CelebA_Spoof\Data\train\9962\live\450820.jpg,0
CelebA_Spoof\Data\train\9962\live\454729.jpg,0
CelebA_Spoof\Data\train\9962\live\454961.jpg,0
CelebA_Spoof\Data\train\9962\live\457107.jpg,0
CelebA_Spoof\Data\train\9962\live\487779.jpg,0
CelebA_Spoof\Data\train\9963\live\025923.jpg,0
CelebA_Spoof\Data\train\9963\live\204198.jpg,0
CelebA_Spoof\Data\train\9963\live\211439.jpg,0
CelebA_Spoof\Data\train\9963\live\474181.jpg,0
CelebA_Spoof\Data\train\9965\live\016406.jpg,0
CelebA_Spoof\Data\train\9965\live\033534.jpg,0
CelebA_Spoof\Data\train\9965\live\038116.jpg,0
CelebA_Spoof\Data\train\9965\live\085229.jpg,0
CelebA_Spoof\Data\train\9965\live\097213.jpg,0
CelebA_Spoof\Data\train\9965\live\099462.jpg,0
CelebA_Spoof\Data\train\9965\live\105442.jpg,0
CelebA_Spoof\Data\train\9965\live\120879.jpg,0
CelebA_Spoof\Data\train\9965\live\126635.jpg,0
CelebA_Spoof\Data\train\9965\live\126831.jpg,0
CelebA_Spoof\Data\train\9965\live\145554.jpg,0
CelebA_Spoof\Data\train\9965\live\158051.jpg,0
CelebA_Spoof\Data\train\9965\live\163516.jpg,0
CelebA_Spoof\Data\train\9965\live\166273.jpg,0
CelebA_Spoof\Data\train\9965\live\193402.jpg,0
CelebA_Spoof\Data\train\9965\live\197187.jpg,0
CelebA_Spoof\Data\train\9965\live\199217.jpg,0
CelebA_Spoof\Data\train\9965\live\205280.jpg,0
CelebA_Spoof\Data\train\9965\live\207377.jpg,0
CelebA_Spoof\Data\train\9965\live\282135.jpg,0
CelebA_Spoof\Data\train\9965\live\283424.jpg,0
CelebA_Spoof\Data\train\9965\live\311231.jpg,0
CelebA_Spoof\Data\train\9965\live\330601.jpg,0
CelebA_Spoof\Data\train\9965\live\348770.jpg,0
CelebA_Spoof\Data\train\9965\live\352531.jpg,0
CelebA_Spoof\Data\train\9965\live\359439.jpg,0
CelebA_Spoof\Data\train\9965\live\378676.jpg,0
CelebA_Spoof\Data\train\9965\live\395762.jpg,0
CelebA_Spoof\Data\train\9965\live\426039.jpg,0
CelebA_Spoof\Data\train\9965\live\446658.jpg,0
CelebA_Spoof\Data\train\9966\live\043028.jpg,0
CelebA_Spoof\Data\train\9967\live\052678.jpg,0
CelebA_Spoof\Data\train\9967\live\092573.jpg,0
CelebA_Spoof\Data\train\9967\live\096038.jpg,0
CelebA_Spoof\Data\train\9967\live\105251.jpg,0
CelebA_Spoof\Data\train\9967\live\111506.jpg,0
CelebA_Spoof\Data\train\9967\live\134089.jpg,0
CelebA_Spoof\Data\train\9967\live\159366.jpg,0
CelebA_Spoof\Data\train\9967\live\176725.jpg,0
CelebA_Spoof\Data\train\9967\live\181280.jpg,0
CelebA_Spoof\Data\train\9967\live\184510.jpg,0
CelebA_Spoof\Data\train\9967\live\225212.jpg,0
CelebA_Spoof\Data\train\9967\live\231407.jpg,0
CelebA_Spoof\Data\train\9967\live\258891.jpg,0
CelebA_Spoof\Data\train\9967\live\319432.jpg,0
CelebA_Spoof\Data\train\9967\live\321943.jpg,0
CelebA_Spoof\Data\train\9967\live\326251.jpg,0
CelebA_Spoof\Data\train\9967\live\331644.jpg,0
CelebA_Spoof\Data\train\9967\live\345763.jpg,0
CelebA_Spoof\Data\train\9967\live\347714.jpg,0
CelebA_Spoof\Data\train\9967\live\354337.jpg,0
CelebA_Spoof\Data\train\9967\live\363819.jpg,0
CelebA_Spoof\Data\train\9967\live\367931.jpg,0
CelebA_Spoof\Data\train\9967\live\402214.jpg,0
CelebA_Spoof\Data\train\9967\live\417312.jpg,0
CelebA_Spoof\Data\train\9967\live\427771.jpg,0
CelebA_Spoof\Data\train\9967\live\445294.jpg,0
CelebA_Spoof\Data\train\9967\live\458857.jpg,0
CelebA_Spoof\Data\train\9967\live\462179.jpg,0
CelebA_Spoof\Data\train\9967\live\472098.jpg,0
CelebA_Spoof\Data\train\9967\live\485329.jpg,0
CelebA_Spoof\Data\train\9968\live\030719.jpg,0
CelebA_Spoof\Data\train\9968\live\069951.jpg,0
CelebA_Spoof\Data\train\9968\live\204217.jpg,0
CelebA_Spoof\Data\train\9968\live\208370.jpg,0
CelebA_Spoof\Data\train\9968\live\208691.jpg,0
CelebA_Spoof\Data\train\9968\live\210706.jpg,0
CelebA_Spoof\Data\train\9968\live\257292.jpg,0
CelebA_Spoof\Data\train\9968\live\278902.jpg,0
CelebA_Spoof\Data\train\9968\live\311751.jpg,0
CelebA_Spoof\Data\train\9968\live\354740.jpg,0
CelebA_Spoof\Data\train\9968\live\355344.jpg,0
CelebA_Spoof\Data\train\9968\live\368369.jpg,0
CelebA_Spoof\Data\train\9968\live\389784.jpg,0
CelebA_Spoof\Data\train\9968\live\404583.jpg,0
CelebA_Spoof\Data\train\9969\live\039646.jpg,0
CelebA_Spoof\Data\train\9969\live\241910.jpg,0
CelebA_Spoof\Data\train\9969\live\474148.jpg,0
CelebA_Spoof\Data\train\98\spoof\005197.jpg,1
CelebA_Spoof\Data\train\98\spoof\037216.jpg,1
CelebA_Spoof\Data\train\98\spoof\047533.jpg,1
CelebA_Spoof\Data\train\98\spoof\062652.jpg,1
CelebA_Spoof\Data\train\98\spoof\077208.jpg,1
CelebA_Spoof\Data\train\98\spoof\082646.jpg,1
CelebA_Spoof\Data\train\98\spoof\089553.jpg,1
CelebA_Spoof\Data\train\98\spoof\093583.jpg,1
CelebA_Spoof\Data\train\98\spoof\093594.jpg,1
CelebA_Spoof\Data\train\98\spoof\100991.jpg,1
CelebA_Spoof\Data\train\98\spoof\102077.jpg,1
CelebA_Spoof\Data\train\98\spoof\106596.jpg,1
CelebA_Spoof\Data\train\98\spoof\109519.jpg,1
CelebA_Spoof\Data\train\98\spoof\118534.jpg,1
CelebA_Spoof\Data\train\98\spoof\126066.jpg,1
CelebA_Spoof\Data\train\98\spoof\132889.jpg,1
CelebA_Spoof\Data\train\98\spoof\136317.jpg,1
CelebA_Spoof\Data\train\98\spoof\148321.jpg,1
CelebA_Spoof\Data\train\98\spoof\202723.jpg,1
CelebA_Spoof\Data\train\98\spoof\204443.jpg,1
CelebA_Spoof\Data\train\98\spoof\212464.jpg,1
CelebA_Spoof\Data\train\98\spoof\214306.jpg,1
CelebA_Spoof\Data\train\98\spoof\233932.jpg,1
CelebA_Spoof\Data\train\98\spoof\235018.jpg,1
CelebA_Spoof\Data\train\98\spoof\235638.jpg,1
CelebA_Spoof\Data\train\98\spoof\260779.jpg,1
CelebA_Spoof\Data\train\98\spoof\274450.jpg,1
CelebA_Spoof\Data\train\98\spoof\295342.jpg,1
CelebA_Spoof\Data\train\98\spoof\314791.jpg,1
CelebA_Spoof\Data\train\98\spoof\331758.jpg,1
CelebA_Spoof\Data\train\98\spoof\334765.jpg,1
CelebA_Spoof\Data\train\98\spoof\339765.jpg,1
CelebA_Spoof\Data\train\98\spoof\344358.jpg,1
CelebA_Spoof\Data\train\98\spoof\347333.jpg,1
CelebA_Spoof\Data\train\98\spoof\367945.jpg,1
CelebA_Spoof\Data\train\98\spoof\373008.jpg,1
CelebA_Spoof\Data\train\98\spoof\377234.jpg,1
CelebA_Spoof\Data\train\98\spoof\380456.jpg,1
CelebA_Spoof\Data\train\98\spoof\384911.jpg,1
CelebA_Spoof\Data\train\98\spoof\407750.jpg,1
CelebA_Spoof\Data\train\98\spoof\409228.jpg,1
CelebA_Spoof\Data\train\98\spoof\415713.jpg,1
CelebA_Spoof\Data\train\98\spoof\422044.jpg,1
CelebA_Spoof\Data\train\98\spoof\424268.jpg,1
CelebA_Spoof\Data\train\98\spoof\442953.jpg,1
CelebA_Spoof\Data\train\98\spoof\454344.jpg,1
CelebA_Spoof\Data\train\9825\spoof\472039.jpg,1
CelebA_Spoof\Data\train\9825\spoof\479457.jpg,1
CelebA_Spoof\Data\train\9826\spoof\005313.jpg,1
CelebA_Spoof\Data\train\9826\spoof\005405.jpg,1
CelebA_Spoof\Data\train\9826\spoof\007283.jpg,1
CelebA_Spoof\Data\train\9826\spoof\012993.jpg,1
CelebA_Spoof\Data\train\9826\spoof\013327.jpg,1
CelebA_Spoof\Data\train\9826\spoof\016323.jpg,1
CelebA_Spoof\Data\train\9826\spoof\022178.jpg,1
CelebA_Spoof\Data\train\9826\spoof\025050.jpg,1
CelebA_Spoof\Data\train\9826\spoof\025863.jpg,1
CelebA_Spoof\Data\train\9826\spoof\040231.jpg,1
CelebA_Spoof\Data\train\9826\spoof\046927.jpg,1
CelebA_Spoof\Data\train\9826\spoof\050572.jpg,1
CelebA_Spoof\Data\train\9826\spoof\057323.jpg,1
CelebA_Spoof\Data\train\9826\spoof\064248.jpg,1
CelebA_Spoof\Data\train\9826\spoof\064294.jpg,1
CelebA_Spoof\Data\train\9826\spoof\067110.jpg,1
CelebA_Spoof\Data\train\9826\spoof\072129.jpg,1
CelebA_Spoof\Data\train\9826\spoof\107402.jpg,1
CelebA_Spoof\Data\train\9826\spoof\107545.jpg,1
CelebA_Spoof\Data\train\9826\spoof\109501.jpg,1
CelebA_Spoof\Data\train\9826\spoof\110323.jpg,1
CelebA_Spoof\Data\train\9826\spoof\119547.jpg,1
CelebA_Spoof\Data\train\9826\spoof\123978.jpg,1
CelebA_Spoof\Data\train\9826\spoof\127833.jpg,1
CelebA_Spoof\Data\train\9826\spoof\128464.jpg,1
CelebA_Spoof\Data\train\9826\spoof\128529.jpg,1
CelebA_Spoof\Data\train\9826\spoof\129822.jpg,1
CelebA_Spoof\Data\train\9826\spoof\130017.jpg,1
CelebA_Spoof\Data\train\9826\spoof\133609.jpg,1
CelebA_Spoof\Data\train\9826\spoof\143872.jpg,1
CelebA_Spoof\Data\train\9826\spoof\144617.jpg,1
CelebA_Spoof\Data\train\9826\spoof\147520.jpg,1
CelebA_Spoof\Data\train\9826\spoof\152614.jpg,1
CelebA_Spoof\Data\train\9826\spoof\164034.jpg,1
CelebA_Spoof\Data\train\9826\spoof\171231.jpg,1
CelebA_Spoof\Data\train\9826\spoof\187438.jpg,1
CelebA_Spoof\Data\train\9826\spoof\194677.jpg,1
CelebA_Spoof\Data\train\9826\spoof\206999.jpg,1
CelebA_Spoof\Data\train\9826\spoof\210637.jpg,1
CelebA_Spoof\Data\train\9826\spoof\216069.jpg,1
CelebA_Spoof\Data\train\9826\spoof\241181.jpg,1
CelebA_Spoof\Data\train\9826\spoof\245718.jpg,1
CelebA_Spoof\Data\train\9826\spoof\248722.jpg,1
CelebA_Spoof\Data\train\9826\spoof\251276.jpg,1
CelebA_Spoof\Data\train\9826\spoof\258916.jpg,1
CelebA_Spoof\Data\train\9826\spoof\277850.jpg,1
CelebA_Spoof\Data\train\9826\spoof\304955.jpg,1
CelebA_Spoof\Data\train\9826\spoof\307604.jpg,1
CelebA_Spoof\Data\train\9826\spoof\312811.jpg,1
CelebA_Spoof\Data\train\9826\spoof\313016.jpg,1
CelebA_Spoof\Data\train\9826\spoof\352188.jpg,1
CelebA_Spoof\Data\train\9826\spoof\354193.jpg,1
CelebA_Spoof\Data\train\9826\spoof\355460.jpg,1
CelebA_Spoof\Data\train\9826\spoof\355771.jpg,1
CelebA_Spoof\Data\train\9826\spoof\359320.jpg,1
CelebA_Spoof\Data\train\9826\spoof\359518.jpg,1
CelebA_Spoof\Data\train\9826\spoof\369396.jpg,1
CelebA_Spoof\Data\train\9826\spoof\382850.jpg,1
CelebA_Spoof\Data\train\9826\spoof\382934.jpg,1
CelebA_Spoof\Data\train\9826\spoof\388717.jpg,1
CelebA_Spoof\Data\train\9826\spoof\394834.jpg,1
CelebA_Spoof\Data\train\9826\spoof\412787.jpg,1
CelebA_Spoof\Data\train\9826\spoof\424593.jpg,1
CelebA_Spoof\Data\train\9826\spoof\425947.jpg,1
CelebA_Spoof\Data\train\9826\spoof\433458.jpg,1
CelebA_Spoof\Data\train\9826\spoof\448924.jpg,1
CelebA_Spoof\Data\train\9826\spoof\449384.jpg,1
CelebA_Spoof\Data\train\9826\spoof\463114.jpg,1
CelebA_Spoof\Data\train\9826\spoof\469568.jpg,1
CelebA_Spoof\Data\train\9826\spoof\480350.jpg,1
CelebA_Spoof\Data\train\9826\spoof\489236.jpg,1
CelebA_Spoof\Data\train\9826\spoof\490820.jpg,1
CelebA_Spoof\Data\train\9826\spoof\493180.jpg,1
CelebA_Spoof\Data\train\9828\spoof\007446.jpg,1
CelebA_Spoof\Data\train\9828\spoof\009256.jpg,1
CelebA_Spoof\Data\train\9828\spoof\014025.jpg,1
CelebA_Spoof\Data\train\9828\spoof\021974.jpg,1
CelebA_Spoof\Data\train\9828\spoof\025417.jpg,1
CelebA_Spoof\Data\train\9828\spoof\036814.jpg,1
CelebA_Spoof\Data\train\9828\spoof\041593.jpg,1
CelebA_Spoof\Data\train\9828\spoof\043519.jpg,1
CelebA_Spoof\Data\train\9828\spoof\044025.jpg,1
CelebA_Spoof\Data\train\9828\spoof\065111.jpg,1
CelebA_Spoof\Data\train\9828\spoof\069882.jpg,1
CelebA_Spoof\Data\train\9828\spoof\081174.jpg,1
CelebA_Spoof\Data\train\9828\spoof\098661.jpg,1
CelebA_Spoof\Data\train\9828\spoof\109157.jpg,1
CelebA_Spoof\Data\train\9828\spoof\109423.jpg,1
CelebA_Spoof\Data\train\9828\spoof\125211.jpg,1
CelebA_Spoof\Data\train\9828\spoof\129831.jpg,1
CelebA_Spoof\Data\train\9828\spoof\130154.jpg,1
CelebA_Spoof\Data\train\9828\spoof\134280.jpg,1
CelebA_Spoof\Data\train\9828\spoof\138160.jpg,1
CelebA_Spoof\Data\train\9828\spoof\146547.jpg,1
CelebA_Spoof\Data\train\9828\spoof\155084.jpg,1
CelebA_Spoof\Data\train\9828\spoof\157647.jpg,1
CelebA_Spoof\Data\train\9828\spoof\157698.jpg,1
CelebA_Spoof\Data\train\9828\spoof\158395.jpg,1
CelebA_Spoof\Data\train\9828\spoof\159606.jpg,1
CelebA_Spoof\Data\train\9828\spoof\177467.jpg,1
CelebA_Spoof\Data\train\9828\spoof\178069.jpg,1
CelebA_Spoof\Data\train\9828\spoof\187120.jpg,1
CelebA_Spoof\Data\train\9828\spoof\198044.jpg,1
CelebA_Spoof\Data\train\9828\spoof\201283.jpg,1
CelebA_Spoof\Data\train\9828\spoof\203063.jpg,1
CelebA_Spoof\Data\train\9828\spoof\203322.jpg,1
CelebA_Spoof\Data\train\9828\spoof\205329.jpg,1
CelebA_Spoof\Data\train\9828\spoof\208089.jpg,1
CelebA_Spoof\Data\train\9828\spoof\209620.jpg,1
CelebA_Spoof\Data\train\9828\spoof\212459.jpg,1
CelebA_Spoof\Data\train\9828\spoof\220815.jpg,1
CelebA_Spoof\Data\train\9828\spoof\224899.jpg,1
CelebA_Spoof\Data\train\9828\spoof\225425.jpg,1
CelebA_Spoof\Data\train\9828\spoof\233593.jpg,1
CelebA_Spoof\Data\train\9828\spoof\235310.jpg,1
CelebA_Spoof\Data\train\9828\spoof\239448.jpg,1
CelebA_Spoof\Data\train\9828\spoof\243136.jpg,1
CelebA_Spoof\Data\train\9828\spoof\245787.jpg,1
CelebA_Spoof\Data\train\9828\spoof\265241.jpg,1
CelebA_Spoof\Data\train\9828\spoof\266426.jpg,1
CelebA_Spoof\Data\train\9828\spoof\275943.jpg,1
CelebA_Spoof\Data\train\9828\spoof\278530.jpg,1
CelebA_Spoof\Data\train\9828\spoof\295129.jpg,1
CelebA_Spoof\Data\train\9828\spoof\307263.jpg,1
CelebA_Spoof\Data\train\9828\spoof\313681.jpg,1
CelebA_Spoof\Data\train\9828\spoof\316513.jpg,1
CelebA_Spoof\Data\train\9828\spoof\321440.jpg,1
CelebA_Spoof\Data\train\9828\spoof\326727.jpg,1
CelebA_Spoof\Data\train\9828\spoof\329425.jpg,1
CelebA_Spoof\Data\train\9828\spoof\335050.jpg,1
CelebA_Spoof\Data\train\9828\spoof\340804.jpg,1
CelebA_Spoof\Data\train\9828\spoof\343219.jpg,1
CelebA_Spoof\Data\train\9828\spoof\358981.jpg,1
CelebA_Spoof\Data\train\9828\spoof\367393.jpg,1
CelebA_Spoof\Data\train\9828\spoof\368065.jpg,1
CelebA_Spoof\Data\train\9828\spoof\369414.jpg,1
CelebA_Spoof\Data\train\9828\spoof\370626.jpg,1
CelebA_Spoof\Data\train\9828\spoof\370678.jpg,1
CelebA_Spoof\Data\train\9828\spoof\372528.jpg,1
CelebA_Spoof\Data\train\9828\spoof\374897.jpg,1
CelebA_Spoof\Data\train\9828\spoof\376267.jpg,1
CelebA_Spoof\Data\train\9828\spoof\377391.jpg,1
CelebA_Spoof\Data\train\9828\spoof\396661.jpg,1
CelebA_Spoof\Data\train\9828\spoof\411710.jpg,1
CelebA_Spoof\Data\train\9828\spoof\418226.jpg,1
CelebA_Spoof\Data\train\9828\spoof\428582.jpg,1
CelebA_Spoof\Data\train\9828\spoof\430975.jpg,1
CelebA_Spoof\Data\train\9828\spoof\441466.jpg,1
CelebA_Spoof\Data\train\9828\spoof\449597.jpg,1
CelebA_Spoof\Data\train\9828\spoof\452830.jpg,1
